Start Time,End Time,Hour,Power Generation KV
2023-06-08T02:59:04.115Z,2023-06-08T03:59:04.115Z,193,0
2023-06-08T03:59:04.115Z,2023-06-08T04:59:04.115Z,194,0
2023-06-08T04:59:04.115Z,2023-06-08T05:59:04.115Z,195,0.02
2023-06-08T05:59:04.115Z,2023-06-08T06:59:04.115Z,196,1.12
2023-06-08T06:59:04.115Z,2023-06-08T07:59:04.115Z,197,4.44
2023-06-08T07:59:04.115Z,2023-06-08T08:59:04.115Z,198,7.34
2023-06-08T08:59:04.115Z,2023-06-08T09:59:04.115Z,199,10.04
2023-06-08T09:59:04.115Z,2023-06-08T10:59:04.115Z,200,12.780000000000001
2023-06-08T10:59:04.115Z,2023-06-08T11:59:04.115Z,201,12.58
2023-06-08T11:59:04.115Z,2023-06-08T12:59:04.115Z,202,11
2023-06-08T12:59:04.115Z,2023-06-08T13:59:04.115Z,203,9.74
2023-06-08T13:59:04.115Z,2023-06-08T14:59:04.115Z,204,7.119999999999999
2023-06-08T14:59:04.115Z,2023-06-08T15:59:04.115Z,205,4.5200000000000005
2023-06-08T15:59:04.115Z,2023-06-08T16:59:04.115Z,206,1.32
2023-06-08T16:59:04.115Z,2023-06-08T17:59:04.115Z,207,0.02
2023-06-08T17:59:04.115Z,2023-06-08T18:59:04.115Z,208,0
2023-06-08T18:59:04.115Z,2023-06-08T19:59:04.115Z,209,0
2023-06-08T19:59:04.115Z,2023-06-08T20:59:04.115Z,210,0
2023-06-08T20:59:04.115Z,2023-06-08T21:59:04.115Z,211,0
2023-06-08T21:59:04.115Z,2023-06-08T22:59:04.115Z,212,0
2023-06-08T22:59:04.115Z,2023-06-08T23:59:04.115Z,213,0
2023-06-08T23:59:04.115Z,2023-06-09T00:59:04.115Z,214,0
2023-06-09T00:59:04.115Z,2023-06-09T01:59:04.115Z,215,0
2023-06-09T01:59:04.115Z,2023-06-09T02:59:04.115Z,216,0
2023-06-09T02:59:04.115Z,2023-06-09T03:59:04.115Z,217,0
2023-06-09T03:59:04.115Z,2023-06-09T04:59:04.115Z,218,0
2023-06-09T04:59:04.115Z,2023-06-09T05:59:04.115Z,219,0.02
2023-06-09T05:59:04.115Z,2023-06-09T06:59:04.115Z,220,1
2023-06-09T06:59:04.115Z,2023-06-09T07:59:04.115Z,221,2.2800000000000002
2023-06-09T07:59:04.115Z,2023-06-09T08:59:04.115Z,222,3.3400000000000003
2023-06-09T08:59:04.115Z,2023-06-09T09:59:04.115Z,223,6.48
2023-06-09T09:59:04.115Z,2023-06-09T10:59:04.115Z,224,9.98
2023-06-09T10:59:04.115Z,2023-06-09T11:59:04.115Z,225,7.880000000000001
2023-06-09T11:59:04.115Z,2023-06-09T12:59:04.115Z,226,7.16
2023-06-09T12:59:04.115Z,2023-06-09T13:59:04.115Z,227,9.92
2023-06-09T13:59:04.115Z,2023-06-09T14:59:04.115Z,228,8.24
2023-06-09T14:59:04.115Z,2023-06-09T15:59:04.115Z,229,5.44
2023-06-09T15:59:04.115Z,2023-06-09T16:59:04.115Z,230,1.94
2023-06-09T16:59:04.115Z,2023-06-09T17:59:04.115Z,231,0.1
2023-06-09T17:59:04.115Z,2023-06-09T18:59:04.115Z,232,0
2023-06-09T18:59:04.115Z,2023-06-09T19:59:04.115Z,233,0
2023-06-09T19:59:04.115Z,2023-06-09T20:59:04.115Z,234,0
2023-06-09T20:59:04.115Z,2023-06-09T21:59:04.115Z,235,0
2023-06-09T21:59:04.115Z,2023-06-09T22:59:04.115Z,236,0
2023-06-09T22:59:04.115Z,2023-06-09T23:59:04.115Z,237,0
2023-06-09T23:59:04.115Z,2023-06-10T00:59:04.115Z,238,0
2023-06-10T00:59:04.115Z,2023-06-10T01:59:04.115Z,239,0
2023-06-10T01:59:04.115Z,2023-06-10T02:59:04.115Z,240,0
2023-06-10T02:59:04.115Z,2023-06-10T03:59:04.115Z,241,0
2023-06-10T03:59:04.115Z,2023-06-10T04:59:04.115Z,242,0
2023-06-10T04:59:04.115Z,2023-06-10T05:59:04.115Z,243,0
2023-06-10T05:59:04.115Z,2023-06-10T06:59:04.115Z,244,0.1
2023-06-10T06:59:04.115Z,2023-06-10T07:59:04.115Z,245,1.3800000000000001
2023-06-10T07:59:04.115Z,2023-06-10T08:59:04.115Z,246,4.4
2023-06-10T08:59:04.115Z,2023-06-10T09:59:04.115Z,247,8.44
2023-06-10T09:59:04.115Z,2023-06-10T10:59:04.115Z,248,11.419999999999998
2023-06-10T10:59:04.115Z,2023-06-10T11:59:04.115Z,249,12.88
2023-06-10T11:59:04.115Z,2023-06-10T12:59:04.115Z,250,10.9
2023-06-10T12:59:04.115Z,2023-06-10T13:59:04.115Z,251,9.16
2023-06-10T13:59:04.115Z,2023-06-10T14:59:04.115Z,252,7.34
2023-06-10T14:59:04.115Z,2023-06-10T15:59:04.115Z,253,5.34
2023-06-10T15:59:04.115Z,2023-06-10T16:59:04.115Z,254,2.12
2023-06-10T16:59:04.115Z,2023-06-10T17:59:04.115Z,255,0.12
2023-06-10T17:59:04.115Z,2023-06-10T18:59:04.115Z,256,0
2023-06-10T18:59:04.115Z,2023-06-10T19:59:04.115Z,257,0
2023-06-10T19:59:04.115Z,2023-06-10T20:59:04.115Z,258,0
2023-06-10T20:59:04.115Z,2023-06-10T21:59:04.115Z,259,0
2023-06-10T21:59:04.115Z,2023-06-10T22:59:04.115Z,260,0
2023-06-10T22:59:04.115Z,2023-06-10T23:59:04.115Z,261,0
2023-06-10T23:59:04.115Z,2023-06-11T00:59:04.115Z,262,0
2023-06-11T00:59:04.115Z,2023-06-11T01:59:04.115Z,263,0
2023-06-11T01:59:04.115Z,2023-06-11T02:59:04.115Z,264,0
2023-06-11T02:59:04.115Z,2023-06-11T03:59:04.115Z,265,0
2023-06-11T03:59:04.115Z,2023-06-11T04:59:04.115Z,266,0
2023-06-11T04:59:04.115Z,2023-06-11T05:59:04.115Z,267,0.02
2023-06-11T05:59:04.115Z,2023-06-11T06:59:04.115Z,268,0.8200000000000001
2023-06-11T06:59:04.115Z,2023-06-11T07:59:04.115Z,269,3.54
2023-06-11T07:59:04.115Z,2023-06-11T08:59:04.115Z,270,5.32
2023-06-11T08:59:04.115Z,2023-06-11T09:59:04.115Z,271,8.2
2023-06-11T09:59:04.115Z,2023-06-11T10:59:04.115Z,272,10.18
2023-06-11T10:59:04.115Z,2023-06-11T11:59:04.115Z,273,10.96
2023-06-11T11:59:04.115Z,2023-06-11T12:59:04.115Z,274,12.24
2023-06-11T12:59:04.115Z,2023-06-11T13:59:04.115Z,275,8.98
2023-06-11T13:59:04.115Z,2023-06-11T14:59:04.115Z,276,4.4
2023-06-11T14:59:04.115Z,2023-06-11T15:59:04.115Z,277,3.5599999999999996
2023-06-11T15:59:04.115Z,2023-06-11T16:59:04.115Z,278,0.9199999999999999
2023-06-11T16:59:04.115Z,2023-06-11T17:59:04.115Z,279,0
2023-06-11T17:59:04.115Z,2023-06-11T18:59:04.115Z,280,0
2023-06-11T18:59:04.115Z,2023-06-11T19:59:04.115Z,281,0
2023-06-11T19:59:04.115Z,2023-06-11T20:59:04.115Z,282,0
2023-06-11T20:59:04.115Z,2023-06-11T21:59:04.115Z,283,0
2023-06-11T21:59:04.115Z,2023-06-11T22:59:04.115Z,284,0
2023-06-11T22:59:04.115Z,2023-06-11T23:59:04.115Z,285,0
2023-06-11T23:59:04.115Z,2023-06-12T00:59:04.115Z,286,0
2023-06-12T00:59:04.115Z,2023-06-12T01:59:04.115Z,287,0
2023-06-12T01:59:04.115Z,2023-06-12T02:59:04.115Z,288,0
2023-06-12T02:59:04.115Z,2023-06-12T03:59:04.115Z,289,0
2023-06-12T03:59:04.115Z,2023-06-12T04:59:04.115Z,290,0
2023-06-12T04:59:04.115Z,2023-06-12T05:59:04.115Z,291,0.02
2023-06-12T05:59:04.115Z,2023-06-12T06:59:04.115Z,292,1
2023-06-12T06:59:04.115Z,2023-06-12T07:59:04.115Z,293,2.56
2023-06-12T07:59:04.115Z,2023-06-12T08:59:04.115Z,294,4.8
2023-06-12T08:59:04.115Z,2023-06-12T09:59:04.115Z,295,5.779999999999999
2023-06-12T09:59:04.115Z,2023-06-12T10:59:04.115Z,296,8.88
2023-06-12T10:59:04.115Z,2023-06-12T11:59:04.115Z,297,9.7
2023-06-12T11:59:04.115Z,2023-06-12T12:59:04.115Z,298,11.54
2023-06-12T12:59:04.115Z,2023-06-12T13:59:04.115Z,299,10.120000000000001
2023-06-12T13:59:04.115Z,2023-06-12T14:59:04.115Z,300,7.06
2023-06-12T14:59:04.115Z,2023-06-12T15:59:04.115Z,301,3.7
2023-06-12T15:59:04.115Z,2023-06-12T16:59:04.115Z,302,1.58
2023-06-12T16:59:04.115Z,2023-06-12T17:59:04.115Z,303,0.06
2023-06-12T17:59:04.115Z,2023-06-12T18:59:04.115Z,304,0
2023-06-12T18:59:04.115Z,2023-06-12T19:59:04.115Z,305,0
2023-06-12T19:59:04.115Z,2023-06-12T20:59:04.115Z,306,0
2023-06-12T20:59:04.115Z,2023-06-12T21:59:04.115Z,307,0
2023-06-12T21:59:04.115Z,2023-06-12T22:59:04.115Z,308,0
2023-06-12T22:59:04.115Z,2023-06-12T23:59:04.115Z,309,0
2023-06-12T23:59:04.115Z,2023-06-13T00:59:04.115Z,310,0
2023-06-13T00:59:04.115Z,2023-06-13T01:59:04.115Z,311,0
2023-06-13T01:59:04.115Z,2023-06-13T02:59:04.115Z,312,0
2023-06-13T02:59:04.115Z,2023-06-13T03:59:04.115Z,313,0
2023-06-13T03:59:04.115Z,2023-06-13T04:59:04.115Z,314,0
2023-06-13T04:59:04.115Z,2023-06-13T05:59:04.115Z,315,0.02
2023-06-13T05:59:04.115Z,2023-06-13T06:59:04.115Z,316,0.8999999999999999
2023-06-13T06:59:04.115Z,2023-06-13T07:59:04.115Z,317,3.7199999999999998
2023-06-13T07:59:04.115Z,2023-06-13T08:59:04.115Z,318,5.34
2023-06-13T08:59:04.115Z,2023-06-13T09:59:04.115Z,319,8.299999999999999
2023-06-13T09:59:04.115Z,2023-06-13T10:59:04.115Z,320,4.76
2023-06-13T10:59:04.115Z,2023-06-13T11:59:04.115Z,321,8.06
2023-06-13T11:59:04.115Z,2023-06-13T12:59:04.115Z,322,11.479999999999999
2023-06-13T12:59:04.115Z,2023-06-13T13:59:04.115Z,323,10.18
2023-06-13T13:59:04.115Z,2023-06-13T14:59:04.115Z,324,5.4
2023-06-13T14:59:04.115Z,2023-06-13T15:59:04.115Z,325,1.42
2023-06-13T15:59:04.115Z,2023-06-13T16:59:04.115Z,326,0.94
2023-06-13T16:59:04.115Z,2023-06-13T17:59:04.115Z,327,0.06
2023-06-13T17:59:04.115Z,2023-06-13T18:59:04.115Z,328,0
2023-06-13T18:59:04.115Z,2023-06-13T19:59:04.115Z,329,0
2023-06-13T19:59:04.115Z,2023-06-13T20:59:04.115Z,330,0
2023-06-13T20:59:04.115Z,2023-06-13T21:59:04.115Z,331,0
2023-06-13T21:59:04.115Z,2023-06-13T22:59:04.115Z,332,0
2023-06-13T22:59:04.115Z,2023-06-13T23:59:04.115Z,333,0
2023-06-13T23:59:04.115Z,2023-06-14T00:59:04.115Z,334,0
2023-06-14T00:59:04.115Z,2023-06-14T01:59:04.115Z,335,0
2023-06-14T01:59:04.115Z,2023-06-14T02:59:04.115Z,336,0
2023-06-14T02:59:04.115Z,2023-06-14T03:59:04.115Z,337,0
2023-06-14T03:59:04.115Z,2023-06-14T04:59:04.115Z,338,0
2023-06-14T04:59:04.115Z,2023-06-14T05:59:04.115Z,339,0
2023-06-14T05:59:04.115Z,2023-06-14T06:59:04.115Z,340,0.08
2023-06-14T06:59:04.115Z,2023-06-14T07:59:04.115Z,341,1.04
2023-06-14T07:59:04.115Z,2023-06-14T08:59:04.115Z,342,3.14
2023-06-14T08:59:04.115Z,2023-06-14T09:59:04.115Z,343,2.3000000000000003
2023-06-14T09:59:04.115Z,2023-06-14T10:59:04.115Z,344,4.18
2023-06-14T10:59:04.115Z,2023-06-14T11:59:04.115Z,345,7.960000000000001
2023-06-14T11:59:04.115Z,2023-06-14T12:59:04.115Z,346,9.08
2023-06-14T12:59:04.115Z,2023-06-14T13:59:04.115Z,347,5.64
2023-06-14T13:59:04.115Z,2023-06-14T14:59:04.115Z,348,2
2023-06-14T14:59:04.115Z,2023-06-14T15:59:04.115Z,349,0.04
2023-06-14T15:59:04.115Z,2023-06-14T16:59:04.115Z,350,0
