Start Time,End Time,Hour,Power Generation KV
2023-06-14T05:48:00.399Z,2023-06-14T06:48:00.399Z,340,0.08
2023-06-14T06:48:00.399Z,2023-06-14T07:48:00.399Z,341,1.04
2023-06-14T07:48:00.399Z,2023-06-14T08:48:00.399Z,342,3.14
2023-06-14T08:48:00.399Z,2023-06-14T09:48:00.399Z,343,2.3000000000000003
2023-06-14T09:48:00.399Z,2023-06-14T10:48:00.399Z,344,4.18
2023-06-14T10:48:00.399Z,2023-06-14T11:48:00.399Z,345,7.960000000000001
2023-06-14T11:48:00.399Z,2023-06-14T12:48:00.399Z,346,9.08
2023-06-14T12:48:00.399Z,2023-06-14T13:48:00.399Z,347,5.64
2023-06-14T13:48:00.399Z,2023-06-14T14:48:00.399Z,348,2
2023-06-14T14:48:00.399Z,2023-06-14T15:48:00.399Z,349,0.04
2023-06-14T15:48:00.399Z,2023-06-14T16:48:00.399Z,350,0
